vid,status,details
LmhnBtgNkE0_000006_000016,successful,
T3xx5FDGa3Y_000023_000033,successful,
LJMaMNGmq-w_000027_000037,successful,
jZQLj3lmSsA_000012_000022,successful,
fMSj1oCzsMo_000027_000037,successful,
Wa8WVpoLt60_000004_000014,successful,
2eigAnTVfTU_000042_000052,successful,
oVkHiocntlM_000006_000016,successful,
i0jX_kNLqGg_000011_000021,successful,
cMPOYU4EYaE_000070_000080,successful,
fTI9vgELA0w_000001_000011,successful,
_-hF0-bGYMA_000008_000018,successful,
gA4C_6xvxmw_000002_000012,successful,
vW12O0mCWKw_000000_000010,successful,
0fp_LpMTbfg_000170_000180,successful,
dHE7J-us7R8_000010_000020,successful,
7WmQjGU4AiU_000018_000028,successful,
IUvqajyauBo_000040_000050,successful,
yZ5n48iooVI_000052_000062,successful,
GoswDIjJuNc_000024_000034,successful,
WdpsIyUqZGA_000020_000030,successful,
tl0Pq-UMGRI_000070_000080,successful,
JhsaNYpDO0Y_000004_000014,successful,
r7khlbFpd1g_000012_000022,successful,
afF4_qIbHQs_000007_000017,successful,
lqXDA8aiEsw_000081_000091,successful,
WWDphFwocAM_000053_000063,successful,
TkMVNYg1Nyc_000107_000117,successful,
07jVA81NDiw_000000_000010,successful,
ODpOdOaJKnQ_000000_000010,successful,
Uv3FCIOjP8g_000062_000072,successful,
5YxFcj2lJv0_000021_000031,successful,
6fvaoAjfR9s_000009_000019,successful,
kTKj2m9FHhs_000041_000051,successful,
6DSaOqvteEU_000123_000133,successful,
EEGcZ9J5MPk_000018_000028,successful,
UKgzRbQU1rE_000233_000243,successful,
jQ6nvYwzVaU_000039_000049,successful,
X2wO19dXYPg_000046_000056,successful,
t-SnkySfLEU_000032_000042,successful,
yP_g4zvapqQ_000062_000072,successful,
m5wnIrzHp0o_000001_000011,successful,
XnhWLojzF2M_000108_000118,successful,
kzhZtwrHbXw_000109_000119,successful,
53P0-ZQbD-s_000020_000030,successful,
zPnxWJkxhWs_000002_000012,successful,
aDNjxpIz7Ro_000035_000045,successful,
wgdyM3dC3v4_000004_000014,successful,
YcrXCvAQPmE_000000_000010,successful,
_5FV0x8dCfA_000043_000053,successful,
mK_I3fQHoJc_000058_000068,successful,
0ZX69uPeBPo_000237_000247,successful,
7VfNTJg61IM_000007_000017,successful,
43AK3JkqaYI_000006_000016,successful,
jj6jCB9qTE0_000000_000010,successful,
a933Epsw4zg_000105_000115,successful,
-7E9WiX7QfA_000053_000063,successful,
RocRL1Cb-vU_000000_000010,successful,
0egFLk5ZGIc_000012_000022,successful,
N0ULRlBkgmY_000095_000105,successful,
1VKeP8xBf_A_000028_000038,successful,
UJwoPV_dVbY_000000_000010,successful,
_mMT4Nt_c-A_000295_000305,successful,
YvsjPWiPZCM_000008_000018,successful,
Igu7XnKJvVg_000178_000188,successful,
g6ijV9r7G6Q_000000_000010,successful,
T1_5hyXUW9o_000079_000089,successful,
_SeOZv5D5yI_000004_000014,successful,
Ztc2g_tfx58_000128_000138,successful,
NxYYhpVIvEg_000011_000021,successful,
klPBNgZ0JsE_000023_000033,successful,
QxTwaik-G_s_000008_000018,successful,
joJS5OOHssc_000001_000011,successful,
EaCmPAoSDko_000221_000231,successful,
kjWLHakUYPM_000254_000264,successful,
jK5g8hr6B-Y_000020_000030,successful,
xVFvbPiXNVU_000003_000013,successful,
ufkYfVBYZQk_000007_000017,successful,
B8spGaXk3Ak_000130_000140,successful,
xN4iv4XzQhY_000155_000165,successful,
cAQDBVtYPxs_000046_000056,successful,
9J6ZMmY6PS4_000190_000200,successful,
lbV0XEmU5pY_000251_000261,successful,
q7m-7_T8UI8_000024_000034,successful,
9hSSvIGjgAg_000014_000024,successful,
v5p1ydvlf_E_000427_000437,successful,
GGVSxD3xWT8_000000_000010,successful,
6p1etl9DVAs_000008_000018,successful,
QqwA7Y8BbzE_001792_001802,successful,
Rqd-381neJo_000062_000072,successful,
NGI1jb86u80_000124_000134,successful,
E8C1qG80H5g_000030_000040,successful,
50MmgG43E7Q_000024_000034,successful,
E0LhnOjl4EI_000096_000106,successful,
PbQhcxB1cY4_000001_000011,successful,
vKkScosm4NI_000071_000081,successful,
sCHW7ZK-WqU_000018_000028,successful,
eEX40rTNDKg_000057_000067,successful,
9XF9N4GEq0I_000037_000047,successful,
JpLleehwfIY_000384_000394,successful,
4v1lI-U7W5c_000359_000369,successful,
E52euaQjpGw_000003_000013,successful,
9Tc9kY-lLYk_000002_000012,successful,
JdaUnm0nezM_000244_000254,successful,
KXbvjxW0Bi4_000140_000150,successful,
xw6E7Djblfg_000021_000031,successful,
rXB1oPlKjyc_000071_000081,successful,
NrAKm89L4JI_000002_000012,successful,
uah-5rRmYGU_000324_000334,successful,
M43v_hrH44A_000009_000019,successful,
ZKvYbWlcxvQ_000139_000149,successful,
69ca8RyzAm8_000068_000078,successful,
LL4Lb64BHL8_000033_000043,successful,
DkInbeUN1Hc_000005_000015,successful,
0f9lGSRkiiQ_000000_000010,successful,
gaXjGh_O504_000007_000017,successful,
o0tfI02ehDE_000000_000010,successful,
JY5HD27FYPA_000048_000058,successful,
I6ZWEgNdoI4_000038_000048,successful,
_yMeY9-Gi0k_000356_000366,successful,
cs7CdNoyuEU_000094_000104,successful,
XszCuHSI2L0_000001_000011,successful,
qoqLHcAkdu4_000001_000011,successful,
IftMrmv2N00_000293_000303,successful,
6Aw-FRzp2cs_000000_000010,successful,
zC-nr348kt8_000017_000027,successful,
6uE5Lkxzq0E_000021_000031,successful,
9P0Ne4ONzEU_000089_000099,successful,
1-ADfUeItAU_000362_000372,successful,
VitnBAQBNzk_000000_000010,successful,
oBMyPk7ThKA_000079_000089,successful,
irC4sp62Tno_000045_000055,successful,
dXr8JkASsZs_000004_000014,successful,
yHt2AMVbgr0_000032_000042,successful,
_NpR1PukghA_000020_000030,successful,
uLWG71BL7Ts_000391_000401,successful,
-HDvSTmuuNA_000000_000010,successful,
g2ZBPv1q_C4_000000_000010,successful,
-t5Gz8E1Jeg_000014_000024,successful,
Avugjr91y94_000000_000010,successful,
LpRkHRkecfw_000242_000252,successful,
I9o4BHsIR4U_000119_000129,successful,
nXXCCJNAKps_000000_000010,successful,
nEu5wMBoDO4_000026_000036,successful,
37-W7PLx2PE_000023_000033,successful,
mzEcfPD-FHo_000020_000030,successful,
kjgejOmW3Sc_000006_000016,successful,
ITCX4J1pDCI_000029_000039,successful,
DOgNf4w_5oE_000014_000024,successful,
yejyraWb4W4_000123_000133,successful,
1GfVOA1xIjY_000033_000043,successful,
fq0yXVfB9nw_000184_000194,successful,
L1Q4B5X3Drg_000130_000140,successful,
wVVqY8jvzc0_000004_000014,successful,
J8ELPf1qKJo_000133_000143,successful,
rgrgm66S9GU_000217_000227,successful,
zmXIwmH9hgQ_000001_000011,successful,
FcQaMPNMqXc_000140_000150,successful,
C4BoS9SmMrs_000007_000017,successful,
rFnYMOMwHHk_000002_000012,successful,
jNdlCto_sww_000196_000206,successful,
gis6BxSFn78_000847_000857,successful,
RruVs5KzpCs_000015_000025,successful,
8HGm-m-CwO8_000121_000131,successful,
uZwAPqeEr8w_000090_000100,successful,
Sd6NgU3RiLQ_000003_000013,successful,
nEvW0H-fqoI_000022_000032,successful,
f36ArqcJiCw_000166_000176,successful,
oda8xByfumg_000000_000010,successful,
BOw4uYkjImw_000031_000041,successful,
JjWZZfhxi-M_000056_000066,successful,
xB99ChZDrpc_000000_000010,successful,
L2i4_K0Hil0_000020_000030,successful,
NjR0fqSzcpc_000066_000076,successful,
ns2C99ZC2OI_000293_000303,successful,
rUB3V8wDOGo_000127_000137,successful,
2K5OnzCXEBw_000227_000237,successful,
9vNvLJ77B2w_000007_000017,successful,
DZLnEkHaBEg_000922_000932,successful,
Aq5N9OKo8gs_000224_000234,successful,
zP-f7N_dUMo_000003_000013,successful,
SqefEZGmlWc_000000_000010,successful,
p0f8Q4CxW0M_000146_000156,successful,
pGYCxDoaS7M_000003_000013,successful,
tSZsAXi2_wI_000039_000049,successful,
XrnmSeZ2zgA_000232_000242,successful,
s71H_B4PZsY_000014_000024,successful,
qqu4Q2CoLwE_000004_000014,successful,
oDDOMvWOOxU_000003_000013,successful,
f0H5AVFMHrg_000000_000010,successful,
qsyvY6b4oLM_000112_000122,successful,
ufXJjbXdPMQ_000409_000419,successful,
G8HQwGqT1w8_000132_000142,successful,
SRyVKfynpEM_000010_000020,successful,
PcBK3MHqtWk_000081_000091,successful,
3o6Ho1glqEY_000099_000109,successful,
A7zGPGX9bL8_000302_000312,successful,
aX5bcVa93V4_000663_000673,successful,
7wItylu67OY_000180_000190,successful,
8We0bdQa9SI_000078_000088,successful,
7DZKlDB4hgE_000116_000126,successful,
UOD7oll3Kqo_000037_000047,successful,
c-9MapkNjjc_000018_000028,successful,
4y7F2p-Qpsg_000224_000234,successful,
1z1HDy2-jQw_000002_000012,successful,
BqkgbBrcMRc_000009_000019,successful,
0dpSqIn2mxI_000007_000017,successful,
SpLAUMKAGrg_000000_000010,successful,
IFndtAos_rM_000000_000010,successful,
eVvtDRZtCO0_000013_000023,successful,
iDsD18OAv_Q_000047_000057,successful,
1wMRmR4gfqo_000015_000025,successful,
uZSOL9ISrmM_000002_000012,successful,
DcmkGBP0u58_000000_000010,successful,
JryXFRE9FZA_000335_000345,successful,
gaunySZtkzA_000020_000030,successful,
NCyCGD-0uks_000067_000077,successful,
Z9aiVcB_VEE_000081_000091,successful,
J_dqM3PUM7U_000054_000064,successful,
0f0sVob1QHU_000042_000052,successful,
KEDrpsc6des_000012_000022,successful,
-BL2GD3GBfE_000592_000602,successful,
TLUYT15Uk4c_000015_000025,successful,
iQ0U6wJln_c_000012_000022,successful,
XcgTMBR6qn0_000024_000034,successful,
2MdSyWlyxXs_000382_000392,successful,
FjvH434RlFk_000003_000013,successful,
wYAqYwYHWxI_000074_000084,successful,
M_e-bb9gJH4_000001_000011,successful,
VrBvdBcb0HU_000195_000205,successful,
N85P7KDzsKc_000141_000151,successful,
Q1K5AAhUbJk_000013_000023,successful,
9xFXsvZPg14_000003_000013,successful,
xVYBzB9P_Pw_000038_000048,successful,
h2ghooAQ8p4_000008_000018,successful,
cWc5OPYZW5Q_000085_000095,successful,
M9IBQ6laHvk_000009_000019,successful,
bFn4oCx5K58_000322_000332,successful,
agAFbcR_-zs_000000_000010,successful,
GiqXia9Qrlk_000265_000275,successful,
aISbviMoxDg_000123_000133,successful,
4ydGiWZSiY0_000021_000031,successful,
6_4kjPiQr7w_000191_000201,successful,
G-WEI433HQ0_000015_000025,successful,
NyTsArphbAM_000064_000074,successful,
sCue-jz0CG4_000014_000024,successful,
F4kQYHqwNDE_000006_000016,successful,
b-Z3Osw82cI_000023_000033,successful,
5sGFs0jSZdM_000313_000323,successful,
aBlkLrjYAwI_000007_000017,successful,
s8DTH4rBLaY_000045_000055,successful,
piWyhxLHVyA_000157_000167,successful,
_kAIMDkIKdw_000050_000060,successful,
go09t6e-YiU_000032_000042,successful,
1pokuh5w6k8_000006_000016,successful,
7VfO0orx2Yg_000150_000160,successful,
6VmIIwxauhQ_000000_000010,successful,
5JRglyWSPYg_000245_000255,successful,
rdtuYaT3pp4_000338_000348,successful,
yHMFM3JsA7o_000000_000010,successful,
L0Yo4YTHBmY_000007_000017,successful,
zsRoBwpQwGM_000016_000026,successful,
c6nXcbKwMwg_000005_000015,successful,
d6oLM4UdFcY_000067_000077,successful,
8nQNEF2Kthw_000012_000022,successful,
9RAX3jBDAo8_001141_001151,successful,
wDGmG7C3LIc_000010_000020,successful,
LseoAchTP0o_000069_000079,successful,
feHdqUBdABI_000275_000285,successful,
kWtY5wkkAMY_000004_000014,successful,
G4hBScq-qFo_000043_000053,successful,
L4wUIZxHIyQ_000017_000027,successful,
uzfmQ8RefVE_000004_000014,successful,
87V0dgCd5S4_000026_000036,successful,
RMBHPRTigQA_000184_000194,successful,
JEJJ1RQqTZE_000072_000082,successful,
EmBtzZBihjU_000028_000038,successful,
WVtqZIs2OUQ_000013_000023,successful,
0wR5jVB-WPk_000417_000427,successful,
Vngl5t56Ico_000066_000076,successful,
N0QcGZtf2yM_000011_000021,successful,
gyUW1M8TB_o_000019_000029,successful,
RZnncG5lHZU_000060_000070,successful,
jwl4rdW2bSc_000003_000013,successful,
1KNLqf5fHbc_000015_000025,successful,
xLqqnSCvnUY_000081_000091,successful,
7HYZOXqGnfg_000006_000016,successful,
5oCkQFm3OAE_000006_000016,successful,
5aVanUihqKc_000056_000066,successful,
rwJaY7cd4k8_000000_000010,successful,
38Uv6dbQkWc_000132_000142,successful,
XoKcf0VAo8c_000149_000159,successful,
5rGDXplF1XE_000000_000010,successful,
MEOC_tCpgaA_000103_000113,successful,
Cs3u-bGzWvQ_000038_000048,successful,
4785mshVbJ0_000028_000038,successful,
QVljIUUGfNk_000000_000010,successful,
-t0cBjHxqo0_000008_000018,successful,
y4VWNGrHrE8_000001_000011,successful,
X4JsKpVTBvQ_000004_000014,successful,
WyqTqOaJJpg_000046_000056,successful,
TmGVDCn1lOQ_000055_000065,successful,
dtPjeNRO8Nc_000000_000010,successful,
XRhWRH6jXeA_000003_000013,successful,
O9ZEepmB8fI_000002_000012,successful,
EbXC4bGpZ4M_000034_000044,successful,
S4iAD48QLyg_000152_000162,successful,
u1BwfdNxFpM_000001_000011,successful,
2GbVUe-Sxn0_000001_000011,successful,
RyKmkqApwwE_000008_000018,successful,
0LD-BeXuwJ8_000024_000034,successful,
5l9gxsXyepM_000066_000076,successful,
7Od7A1-_B9s_000019_000029,successful,
y8kvJ-DKGj0_000111_000121,successful,
gV9ohiPwNHE_000020_000030,successful,
d-xUrBqGLAs_000085_000095,successful,
er1orltQD1s_000003_000013,successful,
9N3yCJZnqrE_000022_000032,successful,
0voA_wcP0YM_000002_000012,successful,
f7KfRrI5NpQ_000068_000078,successful,
7ebvjMcEV_s_000046_000056,successful,
-0QQoIK10U8_000020_000030,successful,
QagHpThX2DY_000181_000191,successful,
6orHWAYZ8T4_000020_000030,successful,
oDiIAKpTJKE_000050_000060,successful,
9BgMpYKXgOk_000053_000063,successful,
JpOB_AXkLIw_000289_000299,successful,
yPCC6O5DprM_000404_000414,successful,
o1EY8MyQ_Vw_000112_000122,successful,
HpXkEICRj9U_000108_000118,successful,
LQH6hZT6ZbI_000116_000126,successful,
Es863yAsJ80_000001_000011,successful,
Exyv2UKrdJQ_000108_000118,successful,
zGwGVLZVJZc_000000_000010,successful,
vKjgKN76_h4_000053_000063,successful,
STWORBuhfgU_000022_000032,successful,
7MKZwb8ST4A_000047_000057,successful,
F-GnSDlJxgE_000000_000010,successful,
pLx4Qzx8ElA_000014_000024,successful,
iqWt3eZWJP8_000094_000104,successful,
Ac1wRzzEOb4_000015_000025,successful,
aWz9H0jTv3c_000024_000034,successful,
u50SuZb0r_s_000019_000029,successful,
SPIyTvs4bXs_000013_000023,successful,
Q6EWIIHwOHw_000196_000206,successful,
BoCZ3c7PZik_000003_000013,successful,
0TYDi3-vpW8_000038_000048,successful,
ybCQDriXvJI_000017_000027,successful,
lfojhf14zqI_000030_000040,successful,
Q5z0Myv3pCM_000307_000317,successful,
jXn3W0t9Oro_000022_000032,successful,
ZoxkQHILNRY_000036_000046,successful,
4uRG1e66WHM_000003_000013,successful,
haBx4AJx-8g_000000_000010,successful,
LxwtZ6YMyNk_000103_000113,successful,
p7ffbQ7eXH0_000024_000034,successful,
C5Z1sRArUR0_000144_000154,successful,
uvums99BTLk_000011_000021,successful,
1s63Wl2MJn0_000028_000038,successful,
OrtnlwoG39c_000014_000024,successful,
sAfplOV_Zj0_000098_000108,successful,
O5f8pqknJT0_000010_000020,successful,
HrvFqUPkna4_000349_000359,successful,
rCocvBhE0mw_000108_000118,successful,
d7328HOK7mY_000269_000279,successful,
xbyiXt5ZI8c_000017_000027,successful,
-cIPyFZRweI_000003_000013,successful,
zG8v-XBsTQU_000042_000052,successful,
46pOdPRVU00_000023_000033,successful,
aIZ4177UErk_000859_000869,successful,
E-NFIf-cUYg_000264_000274,successful,
u8PKI5RT3xg_000538_000548,successful,
pjNK2fL56Lg_000074_000084,successful,
h4K9U_8tYR4_000000_000010,successful,
t6lEEnLkYSg_000003_000013,successful,
Dl1NDAZJ8lY_000003_000013,successful,
opciEqOTFng_000127_000137,successful,
oV2_eBtoM0g_000001_000011,successful,
dJ7grQeSC9k_000114_000124,successful,
7IhilQhiNaE_000000_000010,successful,
0GErBhm38YQ_000000_000010,successful,
HXi3WMqEaMU_000006_000016,successful,
40vFtLE23HI_000096_000106,successful,
IHnGNQdeq2s_000038_000048,successful,
1njl6FwwmnQ_000009_000019,successful,
rsMvYQ_k2-Y_000222_000232,successful,
-beyXnxwTao_000040_000050,successful,
zt-lE6n298s_000022_000032,successful,
FA6K2LD6q9A_000050_000060,successful,
Vhm_aLu0jVg_000000_000010,successful,
BqtVxL61FWk_000036_000046,successful,
-orecnYvpNw_000045_000055,successful,
3C-Y-_ofPxM_000002_000012,successful,
X_Wkqc3j9IQ_000012_000022,successful,
azs6shxDOOs_000068_000078,successful,
ONVH0zovVFI_000075_000085,successful,
vqlEmoU03Jk_000173_000183,successful,
k6s0UvRBomo_000011_000021,successful,
hoCC5-mw9xw_000029_000039,successful,
UFL5-JlRVdU_000462_000472,successful,
F6h5iBsC_rE_000021_000031,successful,
ZwK2AAyXFcw_000002_000012,successful,
malzYGJFF4A_000004_000014,successful,
0wHOYxjRmlw_000041_000051,successful,
S9fjvozdvfE_000010_000020,successful,
qKgn1c9GtwU_000019_000029,successful,
vFzmTp8GfuU_000158_000168,successful,
4CBbRcRwR3w_000002_000012,successful,
pgrTxMZc4Hk_000010_000020,successful,
-AhebSCahUM_000462_000472,successful,
bWH4GirJDno_000115_000125,successful,
u7BALSDdbw4_000042_000052,successful,
dAtZ6bfRZM4_000000_000010,successful,
lD4cwvfXnDI_000000_000010,successful,
vTs8_j-HguU_000224_000234,successful,
qHLj9xSlz6A_000073_000083,successful,
V9_HZEiYY74_000159_000169,successful,
f6XoI_-D5bI_000113_000123,successful,
Dsd7qLsZ1X4_000029_000039,successful,
W2yRsDuVEbk_000049_000059,successful,
WBzHm30DWDo_000026_000036,successful,
4Mgo_IRuiK4_000067_000077,successful,
PI3Hy8LsWIo_000012_000022,successful,
94uIR7fT_KM_000003_000013,successful,
_Ji7KdlZadw_000176_000186,successful,
dg8_9piDoIw_000007_000017,successful,
cC3Qi2RZbos_000001_000011,successful,
kTUR81PfOYc_000102_000112,successful,
5pDdTAbjO5c_000001_000011,successful,
LSrLHCz-nsY_000245_000255,successful,
V1mUdPsWOuY_000171_000181,successful,
lGYiUlRxeig_000041_000051,successful,
tbYV4-nlqbg_000000_000010,successful,
f6EphIMeUes_000006_000016,successful,
5sxF-Br6WGg_000149_000159,successful,
bvEgbgoJi7s_000006_000016,successful,
x7QPYeMcR7Y_000009_000019,successful,
wTdO7pISUgs_000049_000059,successful,
MR_Dvb-7jKU_000015_000025,successful,
oaL032aBuqU_000003_000013,successful,
2hdPk3Z2R5s_000004_000014,successful,
MlnCuuzBBYE_000009_000019,successful,
98ylHOUhp_8_000102_000112,successful,
2HN5quj_UfI_000346_000356,successful,
h5Vy8ithbsc_000051_000061,successful,
lBTvvoCP4PU_000413_000423,successful,
VNGoJOxrpXE_000048_000058,successful,
0K8QJJJ6qwM_000017_000027,successful,
JkVOZjHjH48_000002_000012,successful,
cdE4TX6HDBw_000003_000013,successful,
wQ_8LU8-44c_000019_000029,successful,
rrtRHaJMli4_000022_000032,successful,
Mh9AOCyyF9c_000238_000248,successful,
e9NpPWZuzTw_000160_000170,successful,
c6ym_qrgG98_000013_000023,successful,
0qxkk9oBOW8_000115_000125,successful,
U6xW_B9UfFk_000003_000013,successful,
DbzNmMWXt5o_000000_000010,successful,
WtglQvAYtik_000095_000105,successful,
payDh430Zzk_000103_000113,successful,
-4Q0ouLt0GA_000052_000062,successful,
HDZRvS4Z-U8_000047_000057,successful,
T3--YMHDIOE_000115_000125,successful,
UEqUhxoCjOY_000018_000028,successful,
c6O_O0oj5NE_000103_000113,successful,
w48FWn410Tk_000022_000032,successful,
cjDLp18OvIM_000045_000055,successful,
0r1IU33wVkM_000027_000037,successful,
1HrCu-saYY8_000059_000069,successful,
c1b4M8fjlUo_000058_000068,successful,
m8VL-6L9z8s_000019_000029,successful,
tFPIOC9YwUU_000001_000011,successful,
-Gc5Y_CtpKg_000063_000073,successful,
8HemsdsvDvo_000039_000049,successful,
qhQ4CGCHe4k_000001_000011,successful,
OJpTEf8Ci2I_000026_000036,successful,
fQcCQ40XyBs_000073_000083,successful,
9vOJ_EAXmhY_000000_000010,successful,
MC3nIJeOrXc_000029_000039,successful,
dttFg77eEBo_000004_000014,successful,
-hZJyWEFyL4_000001_000011,successful,
ToDS3RIVybY_000025_000035,successful,
LqnLzqxrvBs_000018_000028,successful,
hrAi3ApqQyY_000061_000071,successful,
xFMIqMgGSGM_000068_000078,successful,
s0YiB_LsJEk_000081_000091,successful,
bnUNHfqSCGg_000005_000015,successful,
9Rt2EMsYXXQ_000002_000012,successful,
8jSR5q1iaPQ_000063_000073,successful,
Oj39vsTdsy4_000004_000014,successful,
qrGYCX723xk_000049_000059,successful,
KuD1X6fO0Ds_000024_000034,successful,
751xBNSXppQ_000017_000027,successful,
Pb3l_CF1ikc_000012_000022,successful,
icZU-zwhy1U_000018_000028,successful,
z2esNLNOm64_000045_000055,successful,
DWiz5LG9Tnc_000020_000030,successful,
ZuZtGvmRfzo_000000_000010,successful,
Vs6AP7WJSZE_000022_000032,successful,
u3hG6t6RpvU_000076_000086,successful,
SSU3CadMmu0_000031_000041,successful,
7iBXaxD5Mps_000013_000023,successful,
xOiyRRdFdrU_000018_000028,successful,
uPMrdDdZ688_000107_000117,successful,
DKz5adfy3Cs_000000_000010,successful,
sFEoi-8BMF8_000051_000061,successful,
R2Mnj9UIqnk_000226_000236,successful,
aUHFYTB3N2s_000139_000149,successful,
IwD7c3TsiL0_000000_000010,successful,
IjVKsyZ9zfI_000000_000010,successful,
uQh05EhT7lo_000053_000063,successful,
e2RrfW-q_MI_000000_000010,successful,
iMkymcBJUTE_000075_000085,successful,
p6QQJobZMfg_000000_000010,successful,
MoAA6s4j68I_000000_000010,successful,
IukQi46e0_M_000001_000011,successful,
SOX5yA1l24A_000299_000309,successful,
h8liVGLbERU_000096_000106,successful,
Hp2i2CG11wY_000063_000073,successful,
67133x7rfnQ_000179_000189,successful,
YNIj60NJVAA_000000_000010,successful,
ziO7IShKfbI_000038_000048,successful,
9isK6uLn7VI_000001_000011,successful,
NTrH0D_K5FI_000292_000302,successful,
G2beRZHLErk_000045_000055,successful,
hY7VHetxSYk_000003_000013,successful,
tcP36vVwy_E_000001_000011,successful,
0pi94mAZXAU_000000_000010,successful,
8xGUrnwsQJw_000002_000012,successful,
OGWbQLrKB8k_000049_000059,successful,
wSid1ewifI0_000018_000028,successful,
-vFMiGhptjI_000029_000039,successful,
2Jk6XJlw8VY_000000_000010,successful,
KEw2OcEpZjk_000009_000019,successful,
UUr2QX4eaqM_000009_000019,successful,
x867ywquxFU_000003_000013,successful,
6tnNxZ6qDMQ_000104_000114,successful,
TxnvzFH64wo_000083_000093,successful,
2FnYO85fCtE_000000_000010,successful,
iRT4v7Z8lj4_000072_000082,successful,
fE7SdgvBsM0_000024_000034,successful,
